0,0,0,0,0,0,17,21,40
0,0,0,0,0,0,19,21,40
0,0,0,0,0,0,11,21,40
0,0,0,0,0,0,12,21,40
0,0,0,0,0,0,12,21,40
0,0,0,0,0,0,11,21,40
